"ISO","ID","HORI","TOP","BOT","SAMPLENO","SIO2","AL2O3","FE2O3","CAO","MGO","K2O","NA2O","TIO2","MNO2","P2O5","IGN","TOTAL","RATIOSIAL","RATIOSIFE","RATIOSIR","RATIOALFE","SOELREM","EDITDATE","VERIFIED","CODETYPE"
"NL",6,5,90,105,"710125",59.2,19.4,7.4,1.08,2.37,2.89,,0.82,0.14,0.17,8.1,101.6,5.2,21.2,4.2,4.1,"","12.01.2004","OSP",""
"NL",6,6,105,125,"710126",57.8,18.7,7.8,1.12,2.21,2.57,,0.75,0.09,0.23,9,100.4,5.2,19.6,4.1,3.7,"","12.01.2004","OSP",""
"NL",6,7,125,135,"710127",69.3,13.3,5.5,0.86,1.52,2.25,,0.68,0.06,0.21,5,98.8,8.8,33.7,7,3.8,"","12.01.2004","OSP",""
"NL",18,1,0,13,"800162",87.8,3.4,1,0.1,0.1,1.1,0.4,0.4,0,0.1,5.2,99.6,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",18,2,13,35,"800163",92,3.9,1,0.1,0.1,1.2,0.5,0.4,0,0,0.7,99.9,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",18,3,35,70,"800164",82.6,6.5,4.5,0.1,0.6,1.4,0.4,0.4,0,0,3.2,99.7,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",18,4,70,105,"800165",85.2,5.8,3.2,0.4,0.7,1.7,0.4,0.4,0,0.1,2.3,100.2,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",18,5,105,145,"800166",85.2,5.8,3.2,0.4,0.7,1.7,0.4,0.4,0,0.1,2.3,100.2,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",18,6,145,170,"800167",84,6,3.2,0.7,0.8,1.8,0.4,0.4,0,0.1,2.6,100,,,,,"Data University of Amsterdam","16.01.2004","OSP",""
"NL",33,1,0,6,"910143",,,,,,,,,,,,,,,,,"","25.02.2004","OSP",""
"NL",33,2,6,11,"910144",93.5,3.2,0.8,0.22,0.1,1.12,0.41,,0.02,,,,,,,,"","25.02.2004","OSP",""
"NL",33,3,11,19,"910145",93.9,3.1,0.8,0.19,0.1,1.1,0.42,,0.02,,,,,,,,"","25.02.2004","OSP",""
"NL",33,4,19,29,"910146",93,3.4,0.8,0.28,0.13,1.02,0.4,,0.05,,,,,,,,"","25.02.2004","OSP",""
"NL",33,5,29,36,"910147",92.8,3.6,0.8,0.21,0.11,1.12,0.42,,0.03,,,,,,,,"","25.02.2004","OSP",""
"NL",33,6,36,51,"910148",93.5,3.6,0.8,0.2,0.14,1.19,0.42,,0.02,,,,,,,,"","25.02.2004","OSP",""
"NL",33,7,51,66,"910149",94.3,3.8,0.9,0.21,0.17,1.26,0.43,,0.02,,,,,,,,"","25.02.2004","OSP",""
"NL",33,8,66,81,"910150",92.6,3.8,0.9,0.22,0.18,1.44,0.45,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",33,9,81,96,"910151",90.9,4.6,1.1,0.24,0.25,1.75,0.48,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,1,0,13,"910152",,,,,,,,,,,,,,,,,"","25.02.2004","OSP",""
"NL",32,2,13,20,"910153",97.5,1.3,0.2,0.07,0.01,0.48,0.2,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,3,20,33,"910154",96.7,1.2,0.2,0.04,0,0.53,0.16,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,4,33,38,"910155",95.3,2.2,0.5,0.07,0.02,0.74,0.23,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,5,38,43,"910156",93.7,2.9,0.7,0.11,0.03,0.78,0.33,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,6,43,53,"910157",94,2.7,0.5,0.12,0.04,0.91,0.34,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,7,53,63,"910158",94.1,2.6,0.4,0.16,0.06,0.85,0.39,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,8,63,93,"910159",95.7,2.4,0.4,0.12,0.06,0.89,0.39,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,9,93,108,"910160",94.7,2.3,0.4,0.12,0.05,0.82,0.44,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",32,10,108,125,"910161",95,2.3,0.4,0.14,0.06,0.85,0.39,,0.01,,,,,,,,"","25.02.2004","OSP",""
"NL",34,1,0,10,"910165",,,,,,,,,,,,,,,,,"","","",""
"NL",34,2,10,19,"910166",98.5,0.8,0.1,0.03,0,0.25,0.1,,0.01,,,,,,,,"","","",""
"NL",34,3,19,25,"910167",98.5,0.7,0.2,0.03,0.01,0.19,0.1,,0.01,,,,,,,,"","","",""
"NL",34,4,25,33,"910168",98.4,0.6,0.1,0.02,0.01,0.19,0.08,,0.01,,,,,,,,"","","",""
"NL",34,5,33,43,"910169",96.5,2,0.2,0.05,0.01,0.48,0.17,,0.01,,,,,,,,"","","",""
"NL",34,6,43,51,"910170",95.5,2.5,0.3,0.08,0.03,0.66,0.26,,0.01,,,,,,,,"","","",""
"NL",34,7,51,60,"910171",95,2.3,0.4,0.1,0.04,0.67,0.3,,0.01,,,,,,,,"","","",""
"NL",34,8,60,75,"910172",95.3,2.1,0.4,0.09,0.03,0.65,0.29,,0.01,,,,,,,,"","","",""
"NL",34,9,75,90,"910173",95.7,2,0.5,0.1,0.04,0.69,0.3,,0.01,,,,,,,,"","","",""
"NL",34,10,90,100,"910174",96,1.9,0.4,0.1,0.04,0.69,0.3,,0.01,,,,,,,,"","","",""
"NL",34,11,100,115,"910175",96.2,2,0.4,0.1,0.04,0.71,0.31,,0.01,,,,,,,,"","","",""
"NL",34,12,115,130,"910176",96.1,2,0.4,0.11,0.04,0.71,0.31,,0.01,,,,,,,,"","","",""
"NL",34,13,130,160,"910177",95.7,2,0.4,0.1,0.04,0.69,0.3,,0.01,,,,,,,,"","","",""
"NL",34,14,160,210,"910178",95.5,2,0.4,0.12,0.04,0.7,0.37,,0.01,,,,,,,,"","","",""
"NO",1,1,0,8,"680115",65.8,9.5,3.4,7.7,1.6,1.4,,0.7,0.1,0.1,8,98.3,11.8,51.7,9.6,4.4,"","03.03.2004","OSP",""
"NO",1,2,8,14,"680116",69.5,9.5,2.9,3.1,1.1,1.5,,0.6,0.1,0.1,9.5,97.9,12.4,64.3,10.4,5.2,"","03.03.2004","OSP",""
"NO",1,3,14,24,"680117",70.9,11.2,3.4,3.3,1.2,1.6,,0.6,0.1,0.1,5,97.4,10.8,55.1,9,5.1,"","03.03.2004","OSP",""
"NO",1,4,24,48,"680118",54.6,8.6,2.7,15.8,0.9,1.3,,0.5,0.1,0.1,12.9,97.5,10.8,54.6,9,5.1,"","03.03.2004","OSP",""
"NO",1,5,48,70,"680119",59.8,9,3.1,14.9,1.2,1.4,,0.5,0.1,0.1,11.8,101.9,11.3,51.6,9.2,4.6,"","03.03.2004","OSP",""
"NO",2,1,0,28,"680124",,,,,,,,,,,,,,,,,"Organic sample","03.03.2004","OSP",""
"NO",2,2,28,31,"",,,,,,,,,,,,,,,,,"Not sampled","03.03.2004","OSP",""
"NO",2,7,58,70,"",,,,,,,,,,,,,,,,,"Not sampled","03.03.2004","OSP",""
"PE",12,1,0,5,"950513",65.7,10.6,3.9,0.48,0.53,0.62,,0.83,0.38,0.11,15.4,98.6,10.5,44.8,8.5,4.3,"","17.03.2004","OSP",""
"PE",12,2,5,22,"950514",70.2,14.4,5.2,0.07,0.69,0.83,,0.97,0.06,0.09,7.7,100.2,8.3,35.9,6.7,4.3,"","17.03.2004","OSP",""
"PE",12,3,22,46,"950515",67.5,15.8,6,0.03,0.74,0.91,,1.02,0.04,0.1,7.3,99.4,7.3,30,5.8,4.1,"","17.03.2004","OSP",""
"PE",12,4,46,66,"950516",61.5,18.7,7.4,0.11,0.99,1.2,,1.04,0.02,0.13,7.8,98.9,5.6,22.1,4.5,4,"","17.03.2004","OSP",""
"PE",12,5,66,98,"950517",58.9,20.7,7.8,0.36,1.24,1.27,,1.02,0.29,0.08,8.1,99.8,4.8,20.1,3.9,4.2,"","17.03.2004","OSP",""
"PE",12,6,98,125,"950518",58.2,17.4,4.4,6.53,1.15,1.18,,0.89,0.05,0.08,10.5,100.4,5.7,35.2,4.9,6.2,"","17.03.2004","OSP",""
"PE",12,7,125,150,"950519",60.5,20.5,3.9,2.34,1.09,1.26,,1.08,0.01,0.04,7.9,98.6,5,41.3,4.5,8.2,"","17.03.2004","OSP",""
